location_id,grid_reference,altitude,slope,discharge_category,dist_from_source,chemistry_site,boulders_cobbles,pebbles_gravel,sand,silt_clay,mean_depth,river_width,total,alkalinity,alk_samples,predictor_source,date,original_grid_reference
7733,NO 60685 65995,40,4,5,36.4,7733,63.23529412,26.82352941,8.235294118,1.705882353,22.52941176,21.70588235,100,26.47397436,273,sampling_point,2019-01-09,NO 60685 65995
7736,NO 28544 75998,255,16.5,4,6.5,7736,75,17.5,7.5,0,20,9.5,100,9.34,5,sampling_point,2019-01-09,NO 28544 75998
7740,NO 37278 65336,215,1,5,33.1,7740,44.21052632,38.31578947,16.68421053,2.210526316,34.47368421,20.73684211,101.4210526,14.02074627,67,sampling_point,2019-01-09,NO 37278 65336
7742,NO 42723 58002,90,4.5,6,45.1,7742,61.25,28.17857143,8.857142857,1.714285714,35.92857143,22.35714286,100,21.15916955,289,sampling_point,2019-01-09,NO 42723 58002
7747,NO 49483 57120,50,2.8,6,55,7747,60,32.5,7.5,0,38.5,20,100,25.03333333,3,sampling_point,2019-01-09,NO 49483 57120
7753,NO 58364 59176,25,1.9,7,66.4,7753,17,68,11.8,3.2,41,15,100,27.67555294,170,sampling_point,2019-01-09,NO 58364 59176
7758,NO 61748 59153,14,2.8,7,72.5,7758,50,36.25,12.5,1.25,37,22,100,32.16378641,103,sampling_point,2019-01-09,NO 61748 59153
7762,NO 63243 58153,9,1,7,74.5,7762,49.35483871,38.58064516,9.774193548,2.290322581,33.16129032,22.03225806,100,32.1705039,385,sampling_point,2019-01-09,NO 63243 58153
7764,NO 63906 58016,7,3.2,7,75,7764,3,63.25,25,8.75,49.5,19.5,100,29.83040299,134,sampling_point,2019-01-09,NO 63906 58016
7773,NO 66888 59117,NA,NA,NA,NA,7773,20,60,15,5,10,1.2,100,122.3243902,41,sampling_point,2019-01-09,NO 66888 59117
7790,NO 52363 58716,40,8.3,3,20.3,7789,37.5,49.5,11.5,1.5,21.9,5.97,100,29.27777778,63,sampling_point,2019-01-09,NO 52363 58716
7797,NO 49310 56801,48,2.5,2,10.5,7797,31.83870968,44.64516129,14.22580645,9.612903226,19.03225806,3.248387097,100.3225806,111.9247678,323,sampling_point,2019-01-09,NO 49310 56801
7809,NO 41609 57884,103,10,1,14,7809,26.25,53.75,14.375,5.625,20.125,4.1625,100,55.91221154,52,sampling_point,2019-01-09,NO 41609 57884
7811,NO 32939 65349,230,12.5,4,18,7811,71.66666667,18.5,9,0.833333333,29.33333333,9.25,100,19.46,5,sampling_point,2019-01-09,NO 32939 65349
7814,NO 39489 58624,120,10,5,25.5,7814,58.15789474,32.68421053,8.105263158,1.052631579,21.73684211,19.52631579,100,21.71018478,276,sampling_point,2019-01-09,NO 39489 58624
7824,NO 50105 51683,NA,NA,NA,NA,7824,NA,NA,NA,NA,NA,NA,NA,NA,NA,rict_layer,2023-03-28,NO 50105 51683
7841,NO 60606 50091,35,4.2,3,17,7841,7.5,75,12.5,5,22.5,5.5,100,97.17631579,38,sampling_point,2019-01-09,NO 60606 50091
7844,NO 65466 49433,15,4,4,23.4,7844,26.38888889,52.22222222,15,6.388888889,29.66666667,6.344444444,100,97.87449727,366,sampling_point,2019-01-09,NO 65466 49433
7846,NO 66649 50047,4,3.3,4,24.7,7846,3.333333333,70,16.66666667,10,23.66666667,7.333333333,100,95.60185185,54,sampling_point,2019-01-09,NO 66649 50047
7849,NO 62389 50096,42,16.7,1,8,7849,41.66666667,36.25,15.08333333,7,13.41666667,2.566666667,100,118.3471366,227,sampling_point,2019-01-09,NO 62389 50096
7856,NO 49571 51211,68,13.3,1,2,7856,26.25,55.25,12.5,6,9.375,2.425,100,97.79914706,34,sampling_point,2019-01-09,NO 49571 51211
7860,NO 50404 46933,96,2.5,1,4,7860,17,61,16,6,14.2,1.24,100,111.298988,166,sampling_point,2019-01-09,NO 50404 46933
7865,NO 54481 48919,70,6.7,2,8,7865,35.58823529,48.52941176,11.58823529,4.294117647,17.94117647,4.2,100,95.00062893,159,sampling_point,2019-01-09,NO 54481 48919
7871,NO 68888 48679,5,18.2,1,4.3,7871,11.86206897,60.55172414,20.5862069,7,13.89655172,1.903448276,100,151.0228188,149,sampling_point,2019-01-09,NO 68888 48679
7883,NO 62459 45321,22,1.7,2,6,7883,4.25,68.25,20,7.5,16.25,2.7,100,107.5907692,65,sampling_point,2019-01-09,NO 62459 45321
7886,NO 63913 42904,10,14.7,1,8.67,7888,45,35,15,5,12,3.5,100,121.4348442,353,sampling_point,2019-01-09,NO 63913 42904
7894,NO 63794 42796,12,5,1,5.5,7894,8.111111111,57.44444444,22.77777778,11.11111111,8,1.788888889,99.44444444,110.4384615,130,sampling_point,2019-01-09,NO 63794 42796
7906,NO 61964 39473,5,12.5,2,12.3,7906,36.66666667,47.42857143,10.71428571,5.19047619,20.47619048,5.066666667,100,107.3508902,337,sampling_point,2019-01-09,NO 61964 39473
7911,NO 57406 42454,100,33,1,2.1,7911,40,40,11.25,8.75,13.5,1.325,100,102.2546392,97,sampling_point,2019-01-09,NO 57406 42454
7919,NO 53191 38385,110,14.3,1,7,7919,36.66666667,47.66666667,11.66666667,4,17.33333333,3.166666667,100,88.05,2,sampling_point,2019-01-09,NO 53191 38385
7925,NO 56239 36746,30,14,1,12.4,7926,30.71428571,50.89285714,12.42857143,5.964285714,11.28571429,5.546428571,100,110.2325581,43,sampling_point,2019-01-09,NO 56239 36746
7931,NO 56513 37391,43,13.3,1,9.5,7931,20,56.25,15.75,8,15.75,2.675,100,96.8,3,sampling_point,2019-01-09,NO 56513 37391
7935,NO 50686 36308,57,16.2,1,6.43,7941,29.75,51.35,13.4,5.5,12.4,2.4,100,128.8018889,360,sampling_point,2019-01-09,NO 50686 36308
7948,NO 47520 36373,90,10,1,2.6,7948,50,42.5,2.5,5,13,2.375,100,101.3,49,sampling_point,2019-01-09,NO 47520 36373
7954,NO 49279 35816,66,9.1,1,6,7955,27.5,55,8.75,8.75,16,1.625,100,101.1471616,229,sampling_point,2019-01-09,NO 49279 35816
7955,NO 49760 35779,NA,NA,NA,NA,7955,50,30,15,5,22,2,100,101.1471616,229,sampling_point,2019-01-09,NO 49760 35779
7957,NO 50247 35507,55,13.3,1,5.2,7957,29.05263158,53.73684211,11.68421053,5,16.36842105,1.657894737,99.47368421,101.2351351,111,sampling_point,2019-01-09,NO 50247 35507
7970,NO 31026 35625,155,5.3,1,2.7,7970,50,45,2.5,2.5,19,1.425,100,99.01363636,22,sampling_point,2019-01-09,NO 31026 35625
7976,NO 34459 35188,105,5.3,1,4.2,7970,11.25,67.5,8.75,12.5,28.75,1.75,100,99.01363636,22,sampling_point,2019-01-09,NO 34459 35188
7980,NO 38543 34929,NA,NA,NA,NA,7980,25,70,0,5,19,8,100,91.35714286,42,sampling_point,2019-01-09,NO 38543 34929
7983,NO 40903 33601,40,11.1,3,13.1,7983,43.88888889,44.22222222,8.666666667,3.222222222,22.5,6.444444444,100,103.057732,97,sampling_point,2019-01-09,NO 40903 33601
7989,NO 47644 32508,15,7.1,4,21.9,7989,37.7037037,45.74074074,10.74074074,5.814814815,36.25,8.142857143,100,113.7897905,377,sampling_point,2019-01-09,NO 47644 32508
7994,NO 44568 37134,112,5.3,1,1,7997,28.52941176,45.58823529,16.47058824,9.411764706,21.58823529,1.494117647,100,123.0294266,218,sampling_point,2019-01-09,NO 44568 37134
8012,NO 42826 36082,98,12.5,1,5.7,8012,40,55,4.75,0.25,17.5,4,100,125.8842105,38,sampling_point,2019-01-09,NO 42826 36082
8013,NO 43091 35825,94,12.5,1,6,8013,52.5,42.5,5,0,16.25,4.875,100,128.2170732,82,sampling_point,2019-01-09,NO 43091 35825
8018,NO 45185 32608,25,1.5,2,13,8018,35.26923077,53.5,8.730769231,2.5,17.88461538,5.115384615,100,133.9519824,227,sampling_point,2019-01-09,NO 45185 32608
8024,NO 41192 36503,113,11.1,1,4.6,8024,36.25,48.75,11.25,3.75,14.75,3.625,100,114.0905769,52,sampling_point,2019-01-09,NO 41192 36503
8038,NO 32705 31570,23,11.1,1,8.9,8038,27.5,55,15,2.5,18.5,2.25,100,98.38,5,sampling_point,2019-01-09,NO 32705 31570
8041,NO 35074 30161,5,10,2,11.8,8041,39.16666667,43.61111111,13.77777778,3.444444444,19.44444444,3.766666667,100,124.3430493,223,sampling_point,2019-01-09,NO 35074 30161
8043,NO 35071 31769,NA,NA,NA,NA,8043,60,10,10,20,12,1,100,NA,NA,sampling_point,2019-01-09,NO 35071 31769
8044,NO 34360 31394,20,8.47,1,1.9,8041,37,51.6,9.6,1.8,7.8,1.48,100,124.3430493,223,sampling_point,2019-01-09,NO 34360 31394
8047,NO 27741 29981,19,8.3,1,5.6,8051,36.85185185,51.44444444,9.148148148,2.555555556,13.2962963,2.82962963,100,115.3230435,230,sampling_point,2019-01-09,NO 27741 29981
8062,NO 27698 25283,5,1.1,1,13.4,8062,25,47,13.63636364,14.36363636,19.54545455,2.763636364,100,142.2596809,188,sampling_point,2019-01-09,NO 27698 25283
8083,NO 23026 26605,20,3.5,1,4,8083,45,55,0,0,9,1.75,100,97.85,2,sampling_point,2019-01-09,NO 23026 26605
8091,NO 25101 21224,2,2.4,1,7.2,8091,NA,NA,NA,NA,NA,NA,NA,118.0439286,196,sampling_point,2019-01-09,NO 25101 21224
8101,NO 24559 18121,12,20,1,1.6,8101,22,41.5,22.8,13.7,15.6,1.475,100,118.3564103,117,sampling_point,2019-01-09,NO 24559 18121
8112,NO 46923 15773,47,10,2,3.5,8112,5.833333333,64.5,18.33333333,11.33333333,13.83333333,2.316666667,100,152.9105263,38,sampling_point,2019-01-09,NO 46923 15773
8119,NO 51164 16270,4,6.3,1,8.3,8119,33.72222222,55.83333333,6.777777778,3.666666667,11.5,4.183333333,100,144.0714326,356,sampling_point,2019-01-09,NO 51164 16270
8120,NO 49090 12966,NA,NA,NA,NA,8120,7.5,30,20,42.5,20.5,1.55,100,77.16666667,3,sampling_point,2019-01-09,NO 49090 12966
8123,NO 45764 15736,NA,NA,NA,NA,8123,35,50,10,5,13.5,1.4,100,142.7,2,sampling_point,2019-01-09,NO 45764 15736
8125,NO 51186 12044,90,10,2,5,8124,42.70588235,43.76470588,6.705882353,6.235294118,9,8.717647059,99.41176471,98.49450549,91,sampling_point,2019-01-09,NO 51186 12044
8127,NO 56101 12900,NA,NA,NA,NA,8127,60,30,5,5,24,5.2,100,117,1,sampling_point,2019-01-09,NO 56101 12900
8128,NO 56896 13593,NA,NA,NA,NA,8128,35,53,10,2,16,13.1,100,123,1,sampling_point,2019-01-09,NO 56896 13593
8130,NO 57401 13876,15,6,2,16.6,8131,65.29411765,29,3.529411765,2.176470588,20.88235294,6.323529412,100,129.2606268,351,sampling_point,2019-01-09,NO 57401 13876
8131,NS 42356 66416,9,1,2,18.07,8131,NA,NA,NA,NA,NA,NA,NA,NA,NA,rict_layer,2023-03-28,NS 42356 66416
8131,NO 57916 14166,9,1,2,18.07,8131,NA,NA,NA,NA,NA,NA,NA,NA,NA,rict_layer,2024-10-05,NO 57916 14166
8134,NO 53895 11421,69,9.1,2,10.8,8134,63.33333333,27,6.6,3.066666667,15.13333333,5.586666667,100,111.4442308,104,sampling_point,2019-01-09,NO 53895 11421
8139,NO 60480 11508,10,20,1,10,8139,63.33333333,26.83333333,8,1.833333333,17,3.866666667,100,191.125,8,sampling_point,2019-01-09,NO 60480 11508
8142,NO 16339 07844,105,14.3,4,3.8,8143,22.5,56.25,16.25,5,13.5,1.875,100,132.3038321,131,sampling_point,2019-01-09,NO 16339 07844
8148,NO 24035 10188,44,1.1,4,12.6,8148,36.25,45,16.25,2.5,22.25,2.975,100,102.2684211,57,sampling_point,2019-01-09,NO 24035 10188
8155,NO 28407 08563,36,1.1,4,17.6,8155,38.23529412,35.64705882,21.47058824,4.352941176,35.94117647,6.741176471,99.70588235,102.0376833,221,sampling_point,2019-01-09,NO 28407 08563
8158,NO 32858 09720,31,1,4,22.4,8158,9.947368421,52,30.78947368,7.263157895,37.57894737,10.92631579,100,113.5434986,363,sampling_point,2019-01-09,NO 32858 09720
8161,NO 34115 10763,30,0.86,4,28.78,,,,,,,,,,,rict_layer,2025-03-17,NO 34115 10763
8163,NO 35056 11850,30,3.3,3,27.1,8163,22.5,50,24.5,3,45,12.55,100,117.0609756,41,sampling_point,2019-01-09,NO 35056 11850
8166,NO 36223 12659,30,3.3,3,32.8,8166,37.5,22.5,17.5,22.5,49.5,10.75,100,127.5,2,sampling_point,2019-01-09,NO 36223 12659
8171,NO 39103 14596,13,3.3,3,33,8172,18.75,60,18.75,2.5,41.25,10.625,100,120.2253165,79,sampling_point,2019-01-09,NO 39103 14596
8175,NO 41452 15796,7,2.6,3,36.4,8175,57.87179487,27.82051282,12.66666667,1.897435897,32.02564103,12.38717949,100.2564103,121.9125401,374,sampling_point,2019-01-09,NO 41452 15796
8178,NO 41888 16725,3,4,3,37.7,8179,47.5,32.5,17.5,2.5,33.75,15,100,123.9671429,70,sampling_point,2019-01-09,NO 41888 16725
8185,NO 38710 21631,22,5,2,10.2,8185,30,53.25,8,8.75,20.25,3.675,100,110.2571429,7,sampling_point,2019-01-09,NO 38710 21631
8192,NO 44033 22381,11,1.1,2,17.9,8192,45.76190476,31.61904762,18.9047619,3.714285714,29.14285714,4.057142857,100,124.9169061,362,sampling_point,2019-01-09,NO 44033 22381
8200,NO 43839 19774,3,5,2,11.3,8200,24.31578947,28.42105263,30.57894737,16.68421053,27.42105263,2.668421053,100,145.551087,92,sampling_point,2019-01-09,NO 43839 19774
8202,NO 32371 20669,NA,NA,NA,NA,8202,35,50,0,15,27,2.3,100,101.4966667,30,sampling_point,2019-01-09,NO 32371 20669
8206,NO 40014 11956,NA,NA,NA,NA,8206,42.5,51.25,5.625,0.625,13.625,4.8375,100,107.7678776,98,sampling_point,2019-01-09,NO 40014 11956
8206,NO 40014 11956,66,7.720779419,2,11.16543164,8206,42.5,51.25,5.625,0.625,13.625,4.8375,100,107.7678776,98,rict_layer,2024-05-04,NO 40014 11956
8206,NO 40014 11956,65,5.9,2,11.12,8206,42.5,51.25,5.625,0.625,13.625,4.8375,100,107.7678776,98,rict_layer,2024-09-29,NO 40014 11956
8207,NO 40150 12024,66,10,2,9.8,8207,46.25,43.33333333,8.75,1.666666667,17.33333333,4.116666667,100,113.3995506,89,sampling_point,2019-01-09,NO 40150 12024
8219,NO 39985 10723,80,16.7,1,8,8219,55.93333333,37.53333333,4.533333333,2,10.06666667,4.506666667,100,107.2663366,101,sampling_point,2019-01-09,NO 39985 10723
8221,NO 37039 16069,58,6.7,2,1.4,8221,27.4137931,45.27586207,16.48275862,10.82758621,9.517241379,1.367241379,100,161.3052632,171,sampling_point,2019-01-09,NO 37039 16069
8228,NO 31970 13301,40,7.7,2,13.3,8228,60,26.25,11.25,2.5,29.75,2.65,100,106.775,4,sampling_point,2019-01-09,NO 31970 13301
8229,NO 31620 12654,40,10,2,13.7,8229,33,48.75,9.5,8.75,24.75,4.4625,100,126.0857143,7,sampling_point,2019-01-09,NO 31620 12654
8234,NO 31315 11883,40,8.9,1,1.3,8234,NA,NA,NA,NA,NA,NA,NA,156.0111111,72,sampling_point,2019-01-09,NO 31315 11883
8237,NO 32760 11831,38,4,2,15.5,8237,45,39.94117647,12.29411765,2.764705882,24.41176471,6.291176471,100,129.32,80,sampling_point,2019-01-09,NO 32760 11831
8243,NO 31419 08479,36,4,1,5.2,8243,20.67741935,49.03225806,22.51612903,7.774193548,17.41935484,1.572580645,100,129.9489785,186,sampling_point,2019-01-09,NO 31419 08479
8252,NO 29097 07215,42,6.7,2,6.3,8252,21.25,56.25,13.75,8.75,22,2.8,100,136.4,5,sampling_point,2019-01-09,NO 29097 07215
8253,NO 29400 07359,40,6.7,2,6.4,8253,16.25,65,13.75,5,21,2.6375,100,139.0571429,7,sampling_point,2019-01-09,NO 29400 07359
8260,NO 24096 11255,45,3.6,1,6,8259,51,40.75,7.15,1.1,14.5,5.015,100,96.1197479,238,sampling_point,2019-01-09,NO 24096 11255
8266,NN 30228 28283,NA,NA,NA,NA,8266,60,40,0,0,15,10.5,100,15.86411765,17,sampling_point,2019-01-09,NN 30228 28283
8267,NN 30616 28513,270,13.4,4,5.8,8267,69.11111111,27.55555556,2.444444444,0.888888889,21.33333333,11.22222222,100,9.54987013,154,sampling_point,2019-01-09,NN 30616 28513
8276,NN 48172 28120,150,1.2,7,25,8276,16,78.33333333,5.666666667,0,28.33333333,35,100,10.28,5,sampling_point,2019-01-09,NN 48172 28120
8277,NN 56401 31995,125,6.37,7,32.15,8277,55.88235294,34.41176471,9.411764706,0.294117647,41,34.70588235,100,11.73959514,247,sampling_point,2019-01-09,NN 56401 31995
8295,NN 78214 46706,100,5,9,72.6,8295,67.91666667,27.25,4.416666667,0.416666667,56.25,35.83333333,100,9.648127341,267,sampling_point,2019-01-09,NN 78214 46706
8296,NN 85123 49303,85,1.3,9,81.6,8296,56.66666667,40,3.333333333,0,43.33333333,43.33333333,100,11.68939759,83,sampling_point,2019-01-09,NN 85123 49303
8300,NN 87500 50761,75,1.6,9,83,8299,60,34.33333333,5.666666667,0,51.66666667,41.66666667,100,12.86792308,130,sampling_point,2019-01-09,NN 87500 50761
8301,NN 92403 53411,65,1.8,9,86,8301,57.67857143,33.67857143,8.285714286,0.357142857,61.17857143,67.60714286,100,12.48312155,362,sampling_point,2019-01-09,NN 92403 53411
8310,NO 06753 40351,40,2.4,9,111.6,8312,66.29411765,29.47058824,3.941176471,0.294117647,42.23529412,68.52941176,100,12.99833951,324,sampling_point,2019-01-09,NO 06753 40351
8313,NO 14859 36916,25,0.9,10,130.9,8312,53.75,39.5,6.75,0,57,93.5,100,12.99833951,324,sampling_point,2019-01-09,NO 14859 36916
8317,NO 10497 29138,10,1,10,142.7,8319,31.25,52,12.5,4.25,69,94.5,100,25.18580247,81,sampling_point,2019-01-09,NO 10497 29138
8322,NO 12145 23216,1,1,10,150.2,8322,60,35,2.5,2.5,77,80,100,26.26666667,3,sampling_point,2019-01-09,NO 12145 23216
8350,NO 15020 27315,90,20,1,9,8350,55,38.75,5,1.25,13.75,3.25,100,106.2764744,156,sampling_point,2019-01-09,NO 15020 27315
8353,NO 12000 25242,6,20,2,12.4,8091,42.5,44.6,11.2,1.7,15.5,5.55,100,118.0439286,196,sampling_point,2019-01-09,NO 12000 25242
8374,NO 09376 30613,20,6.6,3,16.9,8374,31.75,62,5.75,0.5,15,6.5,100,52.6,97,sampling_point,2019-01-09,NO 09376 30613
8378,NO 09378 30311,16,9.1,3,21.1,11076,60,38,1.25,0.75,13.25,5.875,100,39.56978022,182,sampling_point,2019-01-09,NO 09378 30311
8383,NO 07288 33586,50,8.3,2,11,8383,41.75,49.125,7.875,1.25,16.5,4.025,100,56.89852941,68,sampling_point,2019-01-09,NO 07288 33586
8392,NO 11944 32123,30,4.2,1,29,8392,NA,NA,NA,NA,NA,NA,NA,134.9556923,195,sampling_point,2019-01-09,NO 11944 32123
8393,NO 11595 32595,15,10,1,4,8392,47.77777778,38.38888889,10.66666667,3.166666667,13.11111111,3.288888889,100,134.9556923,195,sampling_point,2019-01-09,NO 11595 32595
8398,NN 93860 38366,217,12.5,5,22.9,8398,72.5,25.75,1.75,0,30,12.25,100,18.94136364,44,sampling_point,2019-01-09,NN 93860 38366
8405,NO 02306 42299,50,14.3,6,34.1,8402,62.63157895,32.52631579,4.578947368,0.263157895,30.26315789,14.42105263,100,19.38699283,279,sampling_point,2019-01-09,NO 02306 42299
8406,NN 97378 40511,155,20,3,11.8,8406,NA,NA,NA,NA,NA,NA,NA,19.9,4,sampling_point,2019-01-09,NN 97378 40511
8408,NN 92153 38370,230,20,3,11,8408,NA,NA,NA,NA,NA,NA,NA,20.2776,50,sampling_point,2019-01-09,NN 92153 38370
8414,NN 99545 49925,65,50,2,10,8414,NA,NA,NA,NA,NA,NA,NA,26.525,4,sampling_point,2019-01-09,NN 99545 49925
8416,NN 94725 51859,70,29,2,7.5,8461,NA,NA,NA,NA,NA,NA,NA,NA,NA,sampling_point,2019-01-09,NN 94725 51859
8422,NN 85479 49426,90,40,1,10.5,8422,NA,NA,NA,NA,NA,NA,NA,18.83333333,3,sampling_point,2019-01-09,NN 85479 49426
8426,NN 75559 44016,115,33.3,3,8.9,8426,NA,NA,NA,NA,NA,NA,NA,25.6,2,sampling_point,2019-01-09,NN 75559 44016
8428,NN 70226 39301,130,50,3,8.2,8428,75,20,2.5,2.5,26.5,6.5,100,28.25,2,sampling_point,2019-01-09,NN 70226 39301
8432,NN 66799 36015,130,83,3,8.3,8432,67.5,27,5.5,0,26.75,9.5,100,24.96666667,3,sampling_point,2019-01-09,NN 66799 36015
8435,NN 54259 35127,130,3.8,5,21.8,8435,43.88888889,41.48148148,14.18518519,0.444444444,27.40740741,22.18518519,100,10.85907407,108,sampling_point,2019-01-09,NN 54259 35127
8443,NN 88812 31501,215,4,5,20.7,8443,48.5,45.375,6.0625,0.0625,20.8125,15.375,100,20.32902797,143,sampling_point,2019-01-09,NN 88812 31501
8445,NN 97853 29228,NA,NA,NA,NA,8445,70,25,5,0,30,21,100,17.4,1,sampling_point,2019-01-09,NN 97853 29228
8447,NO 00024 29399,95,4.3,5,36.8,8447,78.33333333,19.16666667,2.5,0,22,18.16666667,100,21.29722137,131,sampling_point,2019-01-09,NO 00024 29399
8449,NO 05240 26885,40,9.4,6,45.1,8447,77.5,20,2.5,0,10.5,17,100,21.29722137,131,sampling_point,2019-01-09,NO 05240 26885
8452,NO 06715 25811,25,6.1,6,47.6,8452,65,30.75,4.25,0,22.5,22.75,100,26.80852195,205,sampling_point,2019-01-09,NO 06715 25811
8455,NO 09409 26552,7,5,5,51.1,8455,51,40.89285714,7.75,0.357142857,27.78571429,15.28571429,100,37.6841882,356,sampling_point,2019-01-09,NO 09409 26552
8464,NO 01853 24991,50,10,1,8,8464,15.16666667,66.91666667,14.25,3.666666667,11.08333333,2.116666667,100,74.56346154,52,sampling_point,2019-01-09,NO 01853 24991
8465,NO 02295 24681,40,6.7,1,8.5,8465,24.1875,59.875,14.4375,1.5,11.3125,2.259375,100,75.03938095,294,sampling_point,2019-01-09,NO 02295 24681
8467,NO 06640 25116,30,4.2,2,14,8467,37.5,55,7.5,0,17.5,4.25,100,109.8126984,63,sampling_point,2019-01-09,NO 06640 25116
8473,NO 19518 61669,270,7.1,5,22.3,8473,80,20,0,0,28.5,18,100,19.7,4,sampling_point,2019-01-09,NO 19518 61669
8475,NO 25204 53785,175,5.6,6,34.6,8480,63.33333333,31.22222222,5.277777778,0.166666667,27.22222222,21.44444444,100,36.84678233,317,sampling_point,2019-01-09,NO 25204 53785
8480,NO 29426 46595,40,1.3,6,46,8480,24.41176471,68.41176471,6.529411765,0.647058824,22.23529412,22.17647059,100,36.84678233,317,sampling_point,2019-01-09,NO 29426 46595
8485,NO 21035 40751,34,0.3,8,63.98,8487,42.5,37.85,17.7,1.95,32.6,47.25,100,45.78661648,352,sampling_point,2019-01-09,NO 21035 40751
8492,NO 24158 39203,60,10,1,5.5,8492,70,20,6.666666667,3.333333333,31,3.833333333,100,83.46666667,6,sampling_point,2019-01-09,NO 24158 39203
8500,NO 20840 37805,50,5,1,8.2,8500,7.294117647,63.11764706,22.11764706,7.764705882,17.70588235,2.841176471,100.2941176,128.7122047,254,sampling_point,2019-01-09,NO 20840 37805
8501,NO 20798 38213,50,10,1,8.4,8501,11.25,66.25,17.5,5,20.5,2.375,100,110.4512195,82,sampling_point,2019-01-09,NO 20798 38213
8504,NO 22693 39365,60,6.7,1,9.5,8504,28.75,42.875,16.875,11.5,26.125,1.9875,100,95.14418605,86,sampling_point,2019-01-09,NO 22693 39365
8507,NO 03805 44404,100,10,1,1.5,8507,1.1875,53.875,31.25,13.6875,25.4375,2.965625,100,24.76327848,237,sampling_point,2019-01-09,NO 03805 44404
8512,NO 09593 45120,60,16.7,2,12.4,8512,55.8125,36.5625,7.4375,0.1875,20.9375,5.265625,100,32.41666667,6,sampling_point,2019-01-09,NO 09593 45120
8520,NO 18095 40023,35,4.3,4,28.8,8520,75,22.5,2.5,0,20,6.25,100,50.63142857,70,sampling_point,2019-01-09,NO 18095 40023
8538,NO 37810 47820,55,1.3,4,8.5,8538,36.48148148,38.11111111,13.03703704,12.37037037,40.59259259,7.822222222,100,111.3043716,183,sampling_point,2019-01-09,NO 37810 47820
8540,NO 33885 47915,45,1,5,13.5,8540,35.37037037,45.2962963,13.88888889,5.444444444,27.85185185,8.9,100,106.7452188,384,sampling_point,2019-01-09,NO 33885 47915
8549,NO 29373 45755,45,1,1,9.8,8549,30.70833333,50.25,12.91666667,6.125,19.75,3.454166667,100,136.3939344,244,sampling_point,2019-01-09,NO 29373 45755
8557,NO 30224 41746,70,16.7,1,2.7,8558,35,50,8.75,6.25,13.25,1.125,100,81.05026738,187,sampling_point,2019-01-09,NO 30224 41746
8558,NO 30512 42297,65,11.1,1,3.1,8558,38.88888889,51.27777778,7.611111111,2.222222222,13.94444444,2.038888889,100,81.05026738,187,sampling_point,2019-01-09,NO 30512 42297
8567,NO 35322 47357,58,4.5,1,8.5,8567,48.33333333,41.66666667,6.666666667,3.333333333,19,3.5,100,80.925,4,sampling_point,2019-01-09,NO 35322 47357
8574,NO 38953 47828,57,9.1,2,11.5,8574,44.84210526,46.05263158,7.578947368,1.526315789,15,5.315789474,100,83.54273333,225,sampling_point,2019-01-09,NO 38953 47828
8583,NO 45054 44286,90,3.3,2,7.5,8583,22.5,58.75,13.75,5,31.75,3.375,100,89.38,5,sampling_point,2019-01-09,NO 45054 44286
8588,NO 41640 47289,65,4,3,13.5,8588,24.62962963,56.7037037,13.40740741,4.888888889,21.2962963,4.544444444,99.62962963,98.99822695,282,sampling_point,2019-01-09,NO 41640 47289
8594,NO 38515 53764,110,4,1,3.9,8597,42.5,52.5,5,0,15,2.05,100,124.9734694,147,sampling_point,2019-01-09,NO 38515 53764
8597,NO 39815 52543,80,12.5,1,8.7,8597,16.25,41.25,15,27.5,24.5,1.875,100,124.9734694,147,sampling_point,2019-01-09,NO 39815 52543
8598,NO 40645 51119,60,5.6,1,10,8598,36.42857143,49.23809524,11.38095238,2.952380952,18.61904762,3.133333333,100,116.1978833,257,sampling_point,2019-01-09,NO 40645 51119
8619,NO 22720 48991,120,20,2,12,8619,NA,NA,NA,NA,NA,NA,NA,48.33333333,3,sampling_point,2019-01-09,NO 22720 48991
8622,NO 25563 48374,85,8.3,2,15,8622,57.5,37.5,5,0,16.5,5.75,100,37.25,2,sampling_point,2019-01-09,NO 25563 48374
8624,NO 26043 48789,80,7.1,3,16,8624,29.73684211,58.63157895,9.210526316,2.421052632,15.47368421,4.657894737,100,49.6439759,249,sampling_point,2019-01-09,NO 26043 48789
8630,NO 30113 52791,97,5.7,4,23.4,8630,50,42.5,7.5,0,18.75,9.5,100,47.5755102,49,sampling_point,2019-01-09,NO 30113 52791
8634,NO 22988 60277,230,20,2,12.9,8634,NA,NA,NA,NA,NA,NA,NA,20.7,1,sampling_point,2019-01-09,NO 22988 60277
8644,NO 14057 51464,145,7.7,5,33.9,8644,68.82608696,26,5.173913043,0,32.43478261,17.67391304,100,28.72778947,95,sampling_point,2019-01-09,NO 14057 51464
8646,NO 18066 45381,55,10,7,44.3,8646,67.5,26.15,6.35,0,31,37.4,100,30.87808964,357,sampling_point,2019-01-09,NO 18066 45381
8647,NO 18810 44546,50,6,7,45.8,8647,72.5,22.5,5,0,23,26.25,100,29.89444118,34,sampling_point,2019-01-09,NO 18810 44546
8648,NO 20145 44626,50,6,7,46,8648,70,27.5,2.5,0,28.25,22,100,34.55083799,179,sampling_point,2019-01-09,NO 20145 44626
